Calendar year,State/Territory,School Sector,Sex/Gender,Geolocation,Indigenous Status,Disaggregation,School Year Level,Attendance Rate,Attendance Level
2021,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 9,89.6,64.3
2021,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 10,88.3,59.7
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Years 1-10,5.1,20.9
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Years 1-6,2.9,11.8
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Years 7-10,7,28.8
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 1,2.5,11.4
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 2,2.8,12.6
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 3,2.9,4.5
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 4,4.8,22.6
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 5,0.6,3.8
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 6,5,22.9
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 7,4.3,28.1
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 8,8.6,24.1
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 9,5.4,32.1
2021,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 10,8.9,31.3
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Years 1-10,91.3,71.7
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Years 1-6,92.3,75.6
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Years 7-10,90.1,66.3
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 1,92.6,76.9
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 2,92.4,76
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 3,92.6,77.7
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 4,92.3,75.7
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 5,91.9,73.9
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 6,91.7,72.9
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 7,92.3,76
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 8,89.9,65.2
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 9,89.6,63.9
2021,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 10,88.1,59.1
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 1-10,83.2,40.9
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 1-6,84.9,43.4
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 7-10,78.1,33.5
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 1,87.4,42.9
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 2,86.7,60.1
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 3,82.6,42.9
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 4,88,52.5
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 5,85.7,44.8
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 6,78.8,21
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 7,84.4,39.9
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 8,77.1,33.5
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 9,79.7,20.5
2021,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 10,71,51.2
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 1-10,90.8,68.8
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 1-6,91.9,73.1
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 7-10,88.5,60.2
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 1,91.9,73.4
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 2,92,71.3
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 3,91.6,74.3
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 4,91.9,72.6
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 5,92,73.7
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 6,91.9,73.3
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 7,91.4,73.6
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 8,88.5,61.4
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 9,86.6,52.8
2021,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 10,87.4,52.7
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Years 1-10,7.6,27.9
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Years 1-6,7,29.7
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Years 7-10,10.4,26.7
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 1,4.5,30.5
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 2,5.3,11.3
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 3,9.1,31.4
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 4,3.9,20.1
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 5,6.3,28.8
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 6,13.2,52.3
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 7,7,33.7
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 8,11.5,27.9
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 9,6.9,32.2
2021,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 10,16.4,1.6
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Years 1-10,90.5,67.9
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Years 1-6,91.6,72
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Years 7-10,88.2,59.5
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 1,91.7,71.9
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 2,91.8,71
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 3,91.3,73.1
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 4,91.8,71.9
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 5,91.8,72.6
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 6,91.5,71.5
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 7,91.3,73
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 8,88.1,60.5
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 9,86.4,51.7
2021,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 10,87.1,52.7
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 1-10,85.9,51.2
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 1-6,87.7,58
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 7-10,83.9,44.1
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 1,89.2,57.7
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 2,88.6,58.8
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 3,88.1,67.1
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 4,86.8,55.4
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 5,89.2,63.2
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 6,83.2,40.7
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 7,88.8,58.5
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 8,84.1,49.9
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 9,82.1,33.7
2021,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 10,80.2,32.1
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Years 1-10,92.9,78.5
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Years 1-6,93.4,81.1
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Years 7-10,92,74.8
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 1,93.3,80.1
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 2,93.5,81.2
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 3,93.7,82.5
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 4,93.5,81.7
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 5,93.4,80.9
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 6,93.2,80
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 7,94,83.5
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 8,92.2,75.6
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 9,91.2,71.1
2021,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 10,90.6,68.6
2021,Victoria,Catholic,All,All,Gap,Gap,Years 1-10,7,27.3
2021,Victoria,Catholic,All,All,Gap,Gap,Years 1-6,5.7,23.1
2021,Victoria,Catholic,All,All,Gap,Gap,Years 7-10,8.1,30.7
2021,Victoria,Catholic,All,All,Gap,Gap,Year 1,4.2,22.3
2021,Victoria,Catholic,All,All,Gap,Gap,Year 2,4.9,22.4
2021,Victoria,Catholic,All,All,Gap,Gap,Year 3,5.5,15.4
2021,Victoria,Catholic,All,All,Gap,Gap,Year 4,6.8,26.3
2021,Victoria,Catholic,All,All,Gap,Gap,Year 5,4.2,17.7
2021,Victoria,Catholic,All,All,Gap,Gap,Year 6,10,39.3
2021,Victoria,Catholic,All,All,Gap,Gap,Year 7,5.2,25
2021,Victoria,Catholic,All,All,Gap,Gap,Year 8,8.1,25.7
2021,Victoria,Catholic,All,All,Gap,Gap,Year 9,9,37.4
2021,Victoria,Catholic,All,All,Gap,Gap,Year 10,10.5,36.5
2021,Victoria,Catholic,All,All,All,1st Quarter,Years 1-10,88.7,68.3
2021,Victoria,Catholic,All,All,All,2nd Quarter,Years 1-10,92.1,74.5
2021,Victoria,Catholic,All,All,All,3rd Quarter,Years 1-10,92.3,75.8
2021,Victoria,Catholic,All,All,All,4th Quarter,Years 1-10,93.5,81.8
2021,Victoria,Catholic,All,All,All,All,Years 1-10,92.8,78.3
2021,Victoria,Catholic,All,All,All,All,Years 1-6,93.4,80.9
2021,Victoria,Catholic,All,All,All,All,Years 7-10,92,74.6
2021,Victoria,Catholic,All,All,All,All,Year 1,93.3,79.9
2021,Victoria,Catholic,All,All,All,All,Year 2,93.5,81.1
2021,Victoria,Catholic,All,All,All,All,Year 3,93.6,82.4
2021,Victoria,Catholic,All,All,All,All,Year 4,93.5,81.5
2021,Victoria,Catholic,All,All,All,All,Year 5,93.4,80.8
2021,Victoria,Catholic,All,All,All,All,Year 6,93.1,79.8
2021,Victoria,Catholic,All,All,All,All,Year 7,93.9,83.3
2021,Victoria,Catholic,All,All,All,All,Year 8,92.1,75.4
2021,Victoria,Catholic,All,All,All,All,Year 9,91.1,70.8
2021,Victoria,Catholic,All,All,All,All,Year 10,90.6,68.3
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Years 1-10,94.4,85.6
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Years 1-6,95,87.3
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Years 7-10,94,84.1
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 1,94.8,85.8
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 2,94.8,87.4
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 3,95.2,88.1
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 4,94.9,87.8
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 5,95.2,87.8
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 6,94.8,86.9
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 7,95.1,88.4
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 8,94.2,84.5
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 9,94,83.8
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Year 10,92.6,79.6
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Primary Ungraded,95.4,93.6
2021,Victoria,Independent,Male,Major Cities,All,Males in Major cities,Secondary Ungraded,94.7,80
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Years 1-10,93.3,80.5
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Years 1-6,94.7,85.7
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Years 7-10,92.2,76.1
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 1,94.4,83.1
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 2,94.8,87
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 3,95.2,86.9
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 4,94.8,85.7
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 5,95,87
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 6,94.3,84.7
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 7,93.5,79.8
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 8,92.4,75.6
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 9,91.8,74.5
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Year 10,91.1,74.4
2021,Victoria,Independent,Male,Inner Regional,All,Males in Inner regional,Secondary Ungraded,82.2,52.1
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Years 1-10,92.2,73.8
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Years 1-6,91.7,69.8
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Years 7-10,92.7,78.4
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 1,92,68.5
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 2,91.5,69.9
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 3,91.9,73.5
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 4,91.1,69.3
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 5,92.1,69.8
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 6,91.3,67.7
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 7,92.7,79.8
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 8,90.4,73.8
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 9,94.8,84.4
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Year 10,89.9,65.9
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Primary Ungraded,95.7,90.8
2021,Victoria,Independent,Male,Outer Regional,All,Males in Outer regional,Secondary Ungraded,99.3,100
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Years 1-10,87.5,64.7
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Years 1-6,93.2,76.8
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Years 7-10,84.3,57.8
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 1,93.4,70.5
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 2,95,87.8
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 3,91.2,78.4
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 4,93.9,77.9
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 5,96.1,93.7
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 6,91.1,56.1
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 7,90.2,68.2
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 8,85.4,57.3
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 9,80.6,53.9
2021,Victoria,Independent,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 10,79.7,49.8
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Years 1-10,94.3,84.8
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Years 1-6,94.9,86.7
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Years 7-10,93.8,83.1
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 1,94.6,85
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 2,94.7,86.9
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 3,95.1,87.6
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 4,94.8,87.1
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 5,95.1,87.3
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 6,94.7,86.3
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 7,94.9,87.2
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 8,93.9,83.3
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 9,93.8,82.6
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Year 10,92.5,79
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Primary Ungraded,94.4,90.6
2021,Victoria,Independent,Male,All,Non-Indigenous,Male Non-Indigenous,Secondary Ungraded,89.5,70
2021,Victoria,Independent,Male,All,Gap,Male Gap,Years 1-10,6.8,20.1
2021,Victoria,Independent,Male,All,Gap,Male Gap,Years 1-6,1.6,9.9
2021,Victoria,Independent,Male,All,Gap,Male Gap,Years 7-10,9.5,25.3
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 1,1.2,14.5
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 2,-0.3,-0.9
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 3,3.9,9.3
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 4,0.9,9.3
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 5,-1.1,-6.4
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 6,3.6,30.2
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 7,4.6,19
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 8,8.5,26
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 9,13.1,28.8
2021,Victoria,Independent,Male,All,Gap,Male Gap,Year 10,12.8,29.2
2021,Victoria,Independent,Male,All,All,Male,Years 1-10,94.2,84.7
2021,Victoria,Independent,Male,All,All,Male,Years 1-6,94.8,86.7
2021,Victoria,Independent,Male,All,All,Male,Years 7-10,93.7,82.9
2021,Victoria,Independent,Male,All,All,Male,Year 1,94.6,84.9
2021,Victoria,Independent,Male,All,All,Male,Year 2,94.7,86.9
2021,Victoria,Independent,Male,All,All,Male,Year 3,95.1,87.6
2021,Victoria,Independent,Male,All,All,Male,Year 4,94.8,87.1
2021,Victoria,Independent,Male,All,All,Male,Year 5,95.1,87.3
2021,Victoria,Independent,Male,All,All,Male,Year 6,94.7,86.2
2021,Victoria,Independent,Male,All,All,Male,Year 7,94.8,87.1
2021,Victoria,Independent,Male,All,All,Male,Year 8,93.9,83.2
2021,Victoria,Independent,Male,All,All,Male,Year 9,93.7,82.4
2021,Victoria,Independent,Male,All,All,Male,Year 10,92.4,78.8
2021,Victoria,Independent,Male,All,All,Male,Primary Ungraded,94.4,90.8
2021,Victoria,Independent,Male,All,All,Male,Secondary Ungraded,89.5,70
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Years 1-10,94.4,85.5
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Years 1-6,95,87.8
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Years 7-10,93.8,83.3
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 1,94.5,85.2
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 2,94.9,87.2
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 3,95.3,88.8
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 4,95.2,89.1
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 5,95.4,89.4
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 6,94.9,87.4
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 7,95.4,89.4
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 8,94.3,85.5
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 9,93.3,81
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Year 10,92.1,77
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Primary Ungraded,95.2,92.3
2021,Victoria,Independent,Female,Major Cities,All,Females in Major cities,Secondary Ungraded,96.1,88.2
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Years 1-10,93.2,80
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Years 1-6,94.4,84
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Years 7-10,92.2,76.7
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 1,94,81.4
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 2,94.1,82.8
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 3,94.8,86.5
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 4,94.6,84.8
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 5,94.7,86.4
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 6,94,81.8
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 7,93.7,83.6
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 8,92.1,76.3
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 9,92.2,76.2
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Year 10,90.6,69.9
2021,Victoria,Independent,Female,Inner Regional,All,Females in Inner regional,Secondary Ungraded,78.7,24.5
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Years 1-10,93.1,78.1
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Years 1-6,92.3,74.2
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Years 7-10,94,81.9
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 1,93.3,80.7
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 2,92,71.6
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 3,92.7,77.3
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 4,93.3,76.3
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 5,90.8,71.1
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 6,91.2,67.3
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 7,92.8,78.6
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 8,90.6,69.5
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 9,96.6,90.3
2021,Victoria,Independent,Female,Outer Regional,All,Females in Outer regional,Year 10,89.6,68.4
2021,Victoria,Independent,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Years 1-10,88.6,63
2021,Victoria,Independent,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Years 1-6,91.7,71.5
2021,Victoria,Independent,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Years 7-10,86.9,58.6
2021,Victoria,Independent,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 1,91.7,70.5
2021,Victoria,Independent,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 2,92.3,68
2021,Victoria,Independent,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 3,93.9,83.3
